,Headline,Target
1821,“Supreme Court FINALLY signs VERDICT to IMPEACH Speaker Pelosi as Hunter’s Laptop IMPLICATES her.”,false
1822,"Antarctica has “an entrance to a different world” — a “mythic land” with green forests, giant animals, and “extraterrestrial technologies.”",false
1823,Sen. Joe Manchin and AARP “support government price-setting schemes” to divert money from Medicare to “unrelated government programs or pad big insurers’ profits.”,false
1824,"Jim Jordan said, “It’s finally happening! Adam Schiff will be impeached.”",false
1825,"You can't pour water on flames from an electric car battery because “water makes lithium burn.""",false
1826,“Know what they always find in Alzheimer’s patients? Excessive aluminum in the brain. Know what makes your body hoard aluminum? Fluoride.”,false
1827,"A cure for cancer, known as a Rife machine, was found in 1934.",false
1828,Baby carrots are soaked in bleach and can cause cancer.,false
1829,"In its July “red alert” for extreme heat, the U.K.'s Met Office warned that high temperatures could cause blood clotting.",false
1830,"""A Jackson, Tennessee, employee passed out this morning from handling a dollar bill with fentanyl on it.""",false
1831,"“‘Monkeypox’ is only circulating in countries where the Pfizer vaccine has been distributed and is being used to advance a Technocratic Great Reset.""",false
1832,"“Three doctors from the same hospital ‘die suddenly’ in the same week,” after the hospital mandated a fourth COVID-19 vaccine for employees.",false
1833,"Dr. Birx ""changes tune on"" COVID-19 vaccines and ""admits vaccines don't work.""",false
1834,"In 2020, “250,000 ballots were manufactured” in Georgia and “Biden was given win” by Secretary of State Brad Raffensperger",false
1835,NASA photos of the moon and Earth show that “space is fake.”,false
1836,The entire banking system in Canada is closing down.,false
1837,A “small area” in western Texas and southeastern New Mexico “has enough oil to fuel America for the next 200 years.”,false
1838,"""Plankton in the Atlantic Ocean is 90% gone.""",false
1839,Jane Goodall’s comments about population growth at World Economic Forum show COVID-19 pandemic was planned.,false
1840,Germany weather maps show media exaggerating effects of climate change.,false
1841,‘The White House is now trying to protect Joe Biden by changing the definition of the word recession.',false
1842,"""To date, nobody has been able to show that there is a law for the average American citizen working day in and day out to pay an income tax.""",false
1843,"Val Demings ""called abolishing the police 'thoughtful.'""",false
1844,"""The emissions generated by watching 30 minutes of Netflix is the same as driving almost 4 miles.”",false
1845,"""In the Wisconsin State Assembly this session, more than 75% of GOP bills received a public hearing. Meanwhile, the GOP allowed less than 2% of Democratic bills to have a hearing.""",true
1846,“Supreme Court FINALLY signs VERDICT to IMPEACH Speaker Pelosi as Hunter’s Laptop IMPLICATES her.”,false
1847,"Antarctica has “an entrance to a different world” — a “mythic land” with green forests, giant animals, and “extraterrestrial technologies.”",false
1848,Sen. Joe Manchin and AARP “support government price-setting schemes” to divert money from Medicare to “unrelated government programs or pad big insurers’ profits.”,false
1849,"Jim Jordan said, “It’s finally happening! Adam Schiff will be impeached.”",false
1850,"You can't pour water on flames from an electric car battery because “water makes lithium burn.""",false
1851,“Know what they always find in Alzheimer’s patients? Excessive aluminum in the brain. Know what makes your body hoard aluminum? Fluoride.”,false
1852,"A cure for cancer, known as a Rife machine, was found in 1934.",false
1853,Baby carrots are soaked in bleach and can cause cancer.,false
1854,"In its July “red alert” for extreme heat, the U.K.'s Met Office warned that high temperatures could cause blood clotting.",false
1855,"""A Jackson, Tennessee, employee passed out this morning from handling a dollar bill with fentanyl on it.""",false
1856,"“‘Monkeypox’ is only circulating in countries where the Pfizer vaccine has been distributed and is being used to advance a Technocratic Great Reset.""",false
1857,"“Three doctors from the same hospital ‘die suddenly’ in the same week,” after the hospital mandated a fourth COVID-19 vaccine for employees.",false
1858,"Dr. Birx ""changes tune on"" COVID-19 vaccines and ""admits vaccines don't work.""",false
1859,"In 2020, “250,000 ballots were manufactured” in Georgia and “Biden was given win” by Secretary of State Brad Raffensperger",false
1860,NASA photos of the moon and Earth show that “space is fake.”,false
1861,The entire banking system in Canada is closing down.,false
1862,A “small area” in western Texas and southeastern New Mexico “has enough oil to fuel America for the next 200 years.”,false
1863,"""Plankton in the Atlantic Ocean is 90% gone.""",false
1864,Jane Goodall’s comments about population growth at World Economic Forum show COVID-19 pandemic was planned.,false
1865,Germany weather maps show media exaggerating effects of climate change.,false
1866,‘The White House is now trying to protect Joe Biden by changing the definition of the word recession.',false
1867,"""To date, nobody has been able to show that there is a law for the average American citizen working day in and day out to pay an income tax.""",false
1868,"Val Demings ""called abolishing the police 'thoughtful.'""",false
1869,"""The emissions generated by watching 30 minutes of Netflix is the same as driving almost 4 miles.”",false
1870,"""In the Wisconsin State Assembly this session, more than 75% of GOP bills received a public hearing. Meanwhile, the GOP allowed less than 2% of Democratic bills to have a hearing.""",true
1871,“Supreme Court FINALLY signs VERDICT to IMPEACH Speaker Pelosi as Hunter’s Laptop IMPLICATES her.”,false
1872,"Antarctica has “an entrance to a different world” — a “mythic land” with green forests, giant animals, and “extraterrestrial technologies.”",false
1873,Sen. Joe Manchin and AARP “support government price-setting schemes” to divert money from Medicare to “unrelated government programs or pad big insurers’ profits.”,false
1874,"Jim Jordan said, “It’s finally happening! Adam Schiff will be impeached.”",false
1875,"You can't pour water on flames from an electric car battery because “water makes lithium burn.""",false
1876,“Know what they always find in Alzheimer’s patients? Excessive aluminum in the brain. Know what makes your body hoard aluminum? Fluoride.”,false
1877,"A cure for cancer, known as a Rife machine, was found in 1934.",false
1878,Baby carrots are soaked in bleach and can cause cancer.,false
1879,"In its July “red alert” for extreme heat, the U.K.'s Met Office warned that high temperatures could cause blood clotting.",false
1880,"""A Jackson, Tennessee, employee passed out this morning from handling a dollar bill with fentanyl on it.""",false
1881,"“‘Monkeypox’ is only circulating in countries where the Pfizer vaccine has been distributed and is being used to advance a Technocratic Great Reset.""",false
1882,"“Three doctors from the same hospital ‘die suddenly’ in the same week,” after the hospital mandated a fourth COVID-19 vaccine for employees.",false
1883,"Dr. Birx ""changes tune on"" COVID-19 vaccines and ""admits vaccines don't work.""",false
1884,"In 2020, “250,000 ballots were manufactured” in Georgia and “Biden was given win” by Secretary of State Brad Raffensperger",false
1885,NASA photos of the moon and Earth show that “space is fake.”,false
1886,The entire banking system in Canada is closing down.,false
1887,A “small area” in western Texas and southeastern New Mexico “has enough oil to fuel America for the next 200 years.”,false
1888,"""Plankton in the Atlantic Ocean is 90% gone.""",false
1889,Jane Goodall’s comments about population growth at World Economic Forum show COVID-19 pandemic was planned.,false
1890,Germany weather maps show media exaggerating effects of climate change.,false
1891,‘The White House is now trying to protect Joe Biden by changing the definition of the word recession.',false
1892,"""To date, nobody has been able to show that there is a law for the average American citizen working day in and day out to pay an income tax.""",false
1893,"Val Demings ""called abolishing the police 'thoughtful.'""",false
1894,"""The emissions generated by watching 30 minutes of Netflix is the same as driving almost 4 miles.”",false
1895,"""In the Wisconsin State Assembly this session, more than 75% of GOP bills received a public hearing. Meanwhile, the GOP allowed less than 2% of Democratic bills to have a hearing.""",true
1896,“Supreme Court FINALLY signs VERDICT to IMPEACH Speaker Pelosi as Hunter’s Laptop IMPLICATES her.”,false
1897,"Antarctica has “an entrance to a different world” — a “mythic land” with green forests, giant animals, and “extraterrestrial technologies.”",false
1898,Sen. Joe Manchin and AARP “support government price-setting schemes” to divert money from Medicare to “unrelated government programs or pad big insurers’ profits.”,false
1899,"Jim Jordan said, “It’s finally happening! Adam Schiff will be impeached.”",false
1900,"You can't pour water on flames from an electric car battery because “water makes lithium burn.""",false
1901,“Know what they always find in Alzheimer’s patients? Excessive aluminum in the brain. Know what makes your body hoard aluminum? Fluoride.”,false
1902,"A cure for cancer, known as a Rife machine, was found in 1934.",false
1903,Baby carrots are soaked in bleach and can cause cancer.,false
1904,"In its July “red alert” for extreme heat, the U.K.'s Met Office warned that high temperatures could cause blood clotting.",false
1905,"""A Jackson, Tennessee, employee passed out this morning from handling a dollar bill with fentanyl on it.""",false
1906,"“‘Monkeypox’ is only circulating in countries where the Pfizer vaccine has been distributed and is being used to advance a Technocratic Great Reset.""",false
1907,"“Three doctors from the same hospital ‘die suddenly’ in the same week,” after the hospital mandated a fourth COVID-19 vaccine for employees.",false
1908,"Dr. Birx ""changes tune on"" COVID-19 vaccines and ""admits vaccines don't work.""",false
1909,"In 2020, “250,000 ballots were manufactured” in Georgia and “Biden was given win” by Secretary of State Brad Raffensperger",false
1910,NASA photos of the moon and Earth show that “space is fake.”,false
1911,The entire banking system in Canada is closing down.,false
1912,A “small area” in western Texas and southeastern New Mexico “has enough oil to fuel America for the next 200 years.”,false
1913,"""Plankton in the Atlantic Ocean is 90% gone.""",false
1914,Jane Goodall’s comments about population growth at World Economic Forum show COVID-19 pandemic was planned.,false
1915,Germany weather maps show media exaggerating effects of climate change.,false
1916,‘The White House is now trying to protect Joe Biden by changing the definition of the word recession.',false
1917,"""To date, nobody has been able to show that there is a law for the average American citizen working day in and day out to pay an income tax.""",false
1918,"Val Demings ""called abolishing the police 'thoughtful.'""",false
1919,"""The emissions generated by watching 30 minutes of Netflix is the same as driving almost 4 miles.”",false
1920,"""In the Wisconsin State Assembly this session, more than 75% of GOP bills received a public hearing. Meanwhile, the GOP allowed less than 2% of Democratic bills to have a hearing.""",true
1921,“Supreme Court FINALLY signs VERDICT to IMPEACH Speaker Pelosi as Hunter’s Laptop IMPLICATES her.”,false
1922,"Antarctica has “an entrance to a different world” — a “mythic land” with green forests, giant animals, and “extraterrestrial technologies.”",false
1923,Sen. Joe Manchin and AARP “support government price-setting schemes” to divert money from Medicare to “unrelated government programs or pad big insurers’ profits.”,false
1924,"Jim Jordan said, “It’s finally happening! Adam Schiff will be impeached.”",false
1925,"You can't pour water on flames from an electric car battery because “water makes lithium burn.""",false
1926,“Know what they always find in Alzheimer’s patients? Excessive aluminum in the brain. Know what makes your body hoard aluminum? Fluoride.”,false
1927,"A cure for cancer, known as a Rife machine, was found in 1934.",false
1928,Baby carrots are soaked in bleach and can cause cancer.,false
1929,"In its July “red alert” for extreme heat, the U.K.'s Met Office warned that high temperatures could cause blood clotting.",false
1930,"""A Jackson, Tennessee, employee passed out this morning from handling a dollar bill with fentanyl on it.""",false
1931,"“‘Monkeypox’ is only circulating in countries where the Pfizer vaccine has been distributed and is being used to advance a Technocratic Great Reset.""",false
1932,"“Three doctors from the same hospital ‘die suddenly’ in the same week,” after the hospital mandated a fourth COVID-19 vaccine for employees.",false
1933,"Dr. Birx ""changes tune on"" COVID-19 vaccines and ""admits vaccines don't work.""",false
1934,"In 2020, “250,000 ballots were manufactured” in Georgia and “Biden was given win” by Secretary of State Brad Raffensperger",false
1935,NASA photos of the moon and Earth show that “space is fake.”,false
1936,The entire banking system in Canada is closing down.,false
1937,A “small area” in western Texas and southeastern New Mexico “has enough oil to fuel America for the next 200 years.”,false
1938,"""Plankton in the Atlantic Ocean is 90% gone.""",false
1939,Jane Goodall’s comments about population growth at World Economic Forum show COVID-19 pandemic was planned.,false
1940,Germany weather maps show media exaggerating effects of climate change.,false
1941,‘The White House is now trying to protect Joe Biden by changing the definition of the word recession.',false
1942,"""To date, nobody has been able to show that there is a law for the average American citizen working day in and day out to pay an income tax.""",false
1943,"Val Demings ""called abolishing the police 'thoughtful.'""",false
1944,"""The emissions generated by watching 30 minutes of Netflix is the same as driving almost 4 miles.”",false
1945,"""In the Wisconsin State Assembly this session, more than 75% of GOP bills received a public hearing. Meanwhile, the GOP allowed less than 2% of Democratic bills to have a hearing.""",true
1946,“Supreme Court FINALLY signs VERDICT to IMPEACH Speaker Pelosi as Hunter’s Laptop IMPLICATES her.”,false
1947,"Antarctica has “an entrance to a different world” — a “mythic land” with green forests, giant animals, and “extraterrestrial technologies.”",false
1948,Sen. Joe Manchin and AARP “support government price-setting schemes” to divert money from Medicare to “unrelated government programs or pad big insurers’ profits.”,false
1949,"Jim Jordan said, “It’s finally happening! Adam Schiff will be impeached.”",false
1950,"You can't pour water on flames from an electric car battery because “water makes lithium burn.""",false
1951,“Know what they always find in Alzheimer’s patients? Excessive aluminum in the brain. Know what makes your body hoard aluminum? Fluoride.”,false
1952,"A cure for cancer, known as a Rife machine, was found in 1934.",false
1953,Baby carrots are soaked in bleach and can cause cancer.,false
1954,"In its July “red alert” for extreme heat, the U.K.'s Met Office warned that high temperatures could cause blood clotting.",false
1955,"""A Jackson, Tennessee, employee passed out this morning from handling a dollar bill with fentanyl on it.""",false
1956,"“‘Monkeypox’ is only circulating in countries where the Pfizer vaccine has been distributed and is being used to advance a Technocratic Great Reset.""",false
1957,"“Three doctors from the same hospital ‘die suddenly’ in the same week,” after the hospital mandated a fourth COVID-19 vaccine for employees.",false
1958,"Dr. Birx ""changes tune on"" COVID-19 vaccines and ""admits vaccines don't work.""",false
1959,"In 2020, “250,000 ballots were manufactured” in Georgia and “Biden was given win” by Secretary of State Brad Raffensperger",false
1960,NASA photos of the moon and Earth show that “space is fake.”,false
1961,The entire banking system in Canada is closing down.,false
1962,A “small area” in western Texas and southeastern New Mexico “has enough oil to fuel America for the next 200 years.”,false
1963,"""Plankton in the Atlantic Ocean is 90% gone.""",false
1964,Jane Goodall’s comments about population growth at World Economic Forum show COVID-19 pandemic was planned.,false
1965,Germany weather maps show media exaggerating effects of climate change.,false
1966,‘The White House is now trying to protect Joe Biden by changing the definition of the word recession.',false
1967,"""To date, nobody has been able to show that there is a law for the average American citizen working day in and day out to pay an income tax.""",false
1968,"Val Demings ""called abolishing the police 'thoughtful.'""",false
1969,"""The emissions generated by watching 30 minutes of Netflix is the same as driving almost 4 miles.”",false
1970,"""In the Wisconsin State Assembly this session, more than 75% of GOP bills received a public hearing. Meanwhile, the GOP allowed less than 2% of Democratic bills to have a hearing.""",true
1971,“Supreme Court FINALLY signs VERDICT to IMPEACH Speaker Pelosi as Hunter’s Laptop IMPLICATES her.”,false
1972,"Antarctica has “an entrance to a different world” — a “mythic land” with green forests, giant animals, and “extraterrestrial technologies.”",false
1973,Sen. Joe Manchin and AARP “support government price-setting schemes” to divert money from Medicare to “unrelated government programs or pad big insurers’ profits.”,false
1974,"Jim Jordan said, “It’s finally happening! Adam Schiff will be impeached.”",false
1975,"You can't pour water on flames from an electric car battery because “water makes lithium burn.""",false
1976,“Know what they always find in Alzheimer’s patients? Excessive aluminum in the brain. Know what makes your body hoard aluminum? Fluoride.”,false
1977,"A cure for cancer, known as a Rife machine, was found in 1934.",false
1978,Baby carrots are soaked in bleach and can cause cancer.,false
1979,"In its July “red alert” for extreme heat, the U.K.'s Met Office warned that high temperatures could cause blood clotting.",false
1980,"""A Jackson, Tennessee, employee passed out this morning from handling a dollar bill with fentanyl on it.""",false
1981,"“‘Monkeypox’ is only circulating in countries where the Pfizer vaccine has been distributed and is being used to advance a Technocratic Great Reset.""",false
1982,"“Three doctors from the same hospital ‘die suddenly’ in the same week,” after the hospital mandated a fourth COVID-19 vaccine for employees.",false
1983,"Dr. Birx ""changes tune on"" COVID-19 vaccines and ""admits vaccines don't work.""",false
1984,"In 2020, “250,000 ballots were manufactured” in Georgia and “Biden was given win” by Secretary of State Brad Raffensperger",false
1985,NASA photos of the moon and Earth show that “space is fake.”,false
1986,The entire banking system in Canada is closing down.,false
1987,A “small area” in western Texas and southeastern New Mexico “has enough oil to fuel America for the next 200 years.”,false
1988,"""Plankton in the Atlantic Ocean is 90% gone.""",false
1989,Jane Goodall’s comments about population growth at World Economic Forum show COVID-19 pandemic was planned.,false
1990,Germany weather maps show media exaggerating effects of climate change.,false
1991,‘The White House is now trying to protect Joe Biden by changing the definition of the word recession.',false
1992,"""To date, nobody has been able to show that there is a law for the average American citizen working day in and day out to pay an income tax.""",false
1993,"Val Demings ""called abolishing the police 'thoughtful.'""",false
1994,"""The emissions generated by watching 30 minutes of Netflix is the same as driving almost 4 miles.”",false
1995,"""In the Wisconsin State Assembly this session, more than 75% of GOP bills received a public hearing. Meanwhile, the GOP allowed less than 2% of Democratic bills to have a hearing.""",true
1996,“Supreme Court FINALLY signs VERDICT to IMPEACH Speaker Pelosi as Hunter’s Laptop IMPLICATES her.”,false
1997,"Antarctica has “an entrance to a different world” — a “mythic land” with green forests, giant animals, and “extraterrestrial technologies.”",false
1998,Sen. Joe Manchin and AARP “support government price-setting schemes” to divert money from Medicare to “unrelated government programs or pad big insurers’ profits.”,false
1999,"Jim Jordan said, “It’s finally happening! Adam Schiff will be impeached.”",false
2000,"You can't pour water on flames from an electric car battery because “water makes lithium burn.""",false
2001,“Know what they always find in Alzheimer’s patients? Excessive aluminum in the brain. Know what makes your body hoard aluminum? Fluoride.”,false
2002,"A cure for cancer, known as a Rife machine, was found in 1934.",false
2003,Baby carrots are soaked in bleach and can cause cancer.,false
2004,"In its July “red alert” for extreme heat, the U.K.'s Met Office warned that high temperatures could cause blood clotting.",false
2005,"""A Jackson, Tennessee, employee passed out this morning from handling a dollar bill with fentanyl on it.""",false
2006,"“‘Monkeypox’ is only circulating in countries where the Pfizer vaccine has been distributed and is being used to advance a Technocratic Great Reset.""",false
2007,"“Three doctors from the same hospital ‘die suddenly’ in the same week,” after the hospital mandated a fourth COVID-19 vaccine for employees.",false
2008,"Dr. Birx ""changes tune on"" COVID-19 vaccines and ""admits vaccines don't work.""",false
2009,"In 2020, “250,000 ballots were manufactured” in Georgia and “Biden was given win” by Secretary of State Brad Raffensperger",false
2010,NASA photos of the moon and Earth show that “space is fake.”,false
2011,The entire banking system in Canada is closing down.,false
2012,A “small area” in western Texas and southeastern New Mexico “has enough oil to fuel America for the next 200 years.”,false
2013,"""Plankton in the Atlantic Ocean is 90% gone.""",false
2014,Jane Goodall’s comments about population growth at World Economic Forum show COVID-19 pandemic was planned.,false
2015,Germany weather maps show media exaggerating effects of climate change.,false
2016,‘The White House is now trying to protect Joe Biden by changing the definition of the word recession.',false
2017,"""To date, nobody has been able to show that there is a law for the average American citizen working day in and day out to pay an income tax.""",false
2018,"Val Demings ""called abolishing the police 'thoughtful.'""",false
2019,"""The emissions generated by watching 30 minutes of Netflix is the same as driving almost 4 miles.”",false
2020,"""In the Wisconsin State Assembly this session, more than 75% of GOP bills received a public hearing. Meanwhile, the GOP allowed less than 2% of Democratic bills to have a hearing.""",true
2021,“Supreme Court FINALLY signs VERDICT to IMPEACH Speaker Pelosi as Hunter’s Laptop IMPLICATES her.”,false
2022,"Antarctica has “an entrance to a different world” — a “mythic land” with green forests, giant animals, and “extraterrestrial technologies.”",false
2023,Sen. Joe Manchin and AARP “support government price-setting schemes” to divert money from Medicare to “unrelated government programs or pad big insurers’ profits.”,false
2024,"Jim Jordan said, “It’s finally happening! Adam Schiff will be impeached.”",false
2025,"You can't pour water on flames from an electric car battery because “water makes lithium burn.""",false
2026,“Know what they always find in Alzheimer’s patients? Excessive aluminum in the brain. Know what makes your body hoard aluminum? Fluoride.”,false
2027,"A cure for cancer, known as a Rife machine, was found in 1934.",false
2028,Baby carrots are soaked in bleach and can cause cancer.,false
2029,"In its July “red alert” for extreme heat, the U.K.'s Met Office warned that high temperatures could cause blood clotting.",false
2030,"""A Jackson, Tennessee, employee passed out this morning from handling a dollar bill with fentanyl on it.""",false
2031,"“‘Monkeypox’ is only circulating in countries where the Pfizer vaccine has been distributed and is being used to advance a Technocratic Great Reset.""",false
2032,"“Three doctors from the same hospital ‘die suddenly’ in the same week,” after the hospital mandated a fourth COVID-19 vaccine for employees.",false
2033,"Dr. Birx ""changes tune on"" COVID-19 vaccines and ""admits vaccines don't work.""",false
2034,"In 2020, “250,000 ballots were manufactured” in Georgia and “Biden was given win” by Secretary of State Brad Raffensperger",false
2035,NASA photos of the moon and Earth show that “space is fake.”,false
2036,The entire banking system in Canada is closing down.,false
2037,A “small area” in western Texas and southeastern New Mexico “has enough oil to fuel America for the next 200 years.”,false
2038,"""Plankton in the Atlantic Ocean is 90% gone.""",false
2039,Jane Goodall’s comments about population growth at World Economic Forum show COVID-19 pandemic was planned.,false
2040,Germany weather maps show media exaggerating effects of climate change.,false
2041,‘The White House is now trying to protect Joe Biden by changing the definition of the word recession.',false
2042,"""To date, nobody has been able to show that there is a law for the average American citizen working day in and day out to pay an income tax.""",false
2043,"Val Demings ""called abolishing the police 'thoughtful.'""",false
2044,"""The emissions generated by watching 30 minutes of Netflix is the same as driving almost 4 miles.”",false
2045,"""In the Wisconsin State Assembly this session, more than 75% of GOP bills received a public hearing. Meanwhile, the GOP allowed less than 2% of Democratic bills to have a hearing.""",true
2046,“Supreme Court FINALLY signs VERDICT to IMPEACH Speaker Pelosi as Hunter’s Laptop IMPLICATES her.”,false
2047,"Antarctica has “an entrance to a different world” — a “mythic land” with green forests, giant animals, and “extraterrestrial technologies.”",false
2048,Sen. Joe Manchin and AARP “support government price-setting schemes” to divert money from Medicare to “unrelated government programs or pad big insurers’ profits.”,false
2049,"Jim Jordan said, “It’s finally happening! Adam Schiff will be impeached.”",false
2050,"You can't pour water on flames from an electric car battery because “water makes lithium burn.""",false
2051,“Know what they always find in Alzheimer’s patients? Excessive aluminum in the brain. Know what makes your body hoard aluminum? Fluoride.”,false
2052,"A cure for cancer, known as a Rife machine, was found in 1934.",false
2053,Baby carrots are soaked in bleach and can cause cancer.,false
2054,"In its July “red alert” for extreme heat, the U.K.'s Met Office warned that high temperatures could cause blood clotting.",false
2055,"""A Jackson, Tennessee, employee passed out this morning from handling a dollar bill with fentanyl on it.""",false
2056,"“‘Monkeypox’ is only circulating in countries where the Pfizer vaccine has been distributed and is being used to advance a Technocratic Great Reset.""",false
2057,"“Three doctors from the same hospital ‘die suddenly’ in the same week,” after the hospital mandated a fourth COVID-19 vaccine for employees.",false
2058,"Dr. Birx ""changes tune on"" COVID-19 vaccines and ""admits vaccines don't work.""",false
2059,"In 2020, “250,000 ballots were manufactured” in Georgia and “Biden was given win” by Secretary of State Brad Raffensperger",false
2060,NASA photos of the moon and Earth show that “space is fake.”,false
2061,The entire banking system in Canada is closing down.,false
2062,A “small area” in western Texas and southeastern New Mexico “has enough oil to fuel America for the next 200 years.”,false
2063,"""Plankton in the Atlantic Ocean is 90% gone.""",false
2064,Jane Goodall’s comments about population growth at World Economic Forum show COVID-19 pandemic was planned.,false
2065,Germany weather maps show media exaggerating effects of climate change.,false
2066,‘The White House is now trying to protect Joe Biden by changing the definition of the word recession.',false
2067,"""To date, nobody has been able to show that there is a law for the average American citizen working day in and day out to pay an income tax.""",false
2068,"Val Demings ""called abolishing the police 'thoughtful.'""",false
2069,"""The emissions generated by watching 30 minutes of Netflix is the same as driving almost 4 miles.”",false
2070,"""In the Wisconsin State Assembly this session, more than 75% of GOP bills received a public hearing. Meanwhile, the GOP allowed less than 2% of Democratic bills to have a hearing.""",true
2071,“Supreme Court FINALLY signs VERDICT to IMPEACH Speaker Pelosi as Hunter’s Laptop IMPLICATES her.”,false
2072,"Antarctica has “an entrance to a different world” — a “mythic land” with green forests, giant animals, and “extraterrestrial technologies.”",false
2073,Sen. Joe Manchin and AARP “support government price-setting schemes” to divert money from Medicare to “unrelated government programs or pad big insurers’ profits.”,false
2074,"Jim Jordan said, “It’s finally happening! Adam Schiff will be impeached.”",false
2075,"You can't pour water on flames from an electric car battery because “water makes lithium burn.""",false
2076,“Know what they always find in Alzheimer’s patients? Excessive aluminum in the brain. Know what makes your body hoard aluminum? Fluoride.”,false
2077,"A cure for cancer, known as a Rife machine, was found in 1934.",false
2078,Baby carrots are soaked in bleach and can cause cancer.,false
2079,"In its July “red alert” for extreme heat, the U.K.'s Met Office warned that high temperatures could cause blood clotting.",false
2080,"""A Jackson, Tennessee, employee passed out this morning from handling a dollar bill with fentanyl on it.""",false
2081,"“‘Monkeypox’ is only circulating in countries where the Pfizer vaccine has been distributed and is being used to advance a Technocratic Great Reset.""",false
2082,"“Three doctors from the same hospital ‘die suddenly’ in the same week,” after the hospital mandated a fourth COVID-19 vaccine for employees.",false
2083,"Dr. Birx ""changes tune on"" COVID-19 vaccines and ""admits vaccines don't work.""",false
2084,"In 2020, “250,000 ballots were manufactured” in Georgia and “Biden was given win” by Secretary of State Brad Raffensperger",false
2085,NASA photos of the moon and Earth show that “space is fake.”,false
2086,The entire banking system in Canada is closing down.,false
2087,A “small area” in western Texas and southeastern New Mexico “has enough oil to fuel America for the next 200 years.”,false
2088,"""Plankton in the Atlantic Ocean is 90% gone.""",false
2089,Jane Goodall’s comments about population growth at World Economic Forum show COVID-19 pandemic was planned.,false
2090,Germany weather maps show media exaggerating effects of climate change.,false
2091,‘The White House is now trying to protect Joe Biden by changing the definition of the word recession.',false
2092,"""To date, nobody has been able to show that there is a law for the average American citizen working day in and day out to pay an income tax.""",false
2093,"Val Demings ""called abolishing the police 'thoughtful.'""",false
2094,"""The emissions generated by watching 30 minutes of Netflix is the same as driving almost 4 miles.”",false
2095,"""In the Wisconsin State Assembly this session, more than 75% of GOP bills received a public hearing. Meanwhile, the GOP allowed less than 2% of Democratic bills to have a hearing.""",true
2096,“Supreme Court FINALLY signs VERDICT to IMPEACH Speaker Pelosi as Hunter’s Laptop IMPLICATES her.”,false
2097,"Antarctica has “an entrance to a different world” — a “mythic land” with green forests, giant animals, and “extraterrestrial technologies.”",false
2098,Sen. Joe Manchin and AARP “support government price-setting schemes” to divert money from Medicare to “unrelated government programs or pad big insurers’ profits.”,false
2099,"Jim Jordan said, “It’s finally happening! Adam Schiff will be impeached.”",false
2100,"You can't pour water on flames from an electric car battery because “water makes lithium burn.""",false
2101,“Know what they always find in Alzheimer’s patients? Excessive aluminum in the brain. Know what makes your body hoard aluminum? Fluoride.”,false
2102,"A cure for cancer, known as a Rife machine, was found in 1934.",false
2103,Baby carrots are soaked in bleach and can cause cancer.,false
2104,"In its July “red alert” for extreme heat, the U.K.'s Met Office warned that high temperatures could cause blood clotting.",false
2105,"""A Jackson, Tennessee, employee passed out this morning from handling a dollar bill with fentanyl on it.""",false
2106,"“‘Monkeypox’ is only circulating in countries where the Pfizer vaccine has been distributed and is being used to advance a Technocratic Great Reset.""",false
2107,"“Three doctors from the same hospital ‘die suddenly’ in the same week,” after the hospital mandated a fourth COVID-19 vaccine for employees.",false
2108,"Dr. Birx ""changes tune on"" COVID-19 vaccines and ""admits vaccines don't work.""",false
2109,"In 2020, “250,000 ballots were manufactured” in Georgia and “Biden was given win” by Secretary of State Brad Raffensperger",false
2110,NASA photos of the moon and Earth show that “space is fake.”,false
2111,The entire banking system in Canada is closing down.,false
2112,A “small area” in western Texas and southeastern New Mexico “has enough oil to fuel America for the next 200 years.”,false
2113,"""Plankton in the Atlantic Ocean is 90% gone.""",false
2114,Jane Goodall’s comments about population growth at World Economic Forum show COVID-19 pandemic was planned.,false
2115,Germany weather maps show media exaggerating effects of climate change.,false
2116,‘The White House is now trying to protect Joe Biden by changing the definition of the word recession.',false
2117,"""To date, nobody has been able to show that there is a law for the average American citizen working day in and day out to pay an income tax.""",false
2118,"Val Demings ""called abolishing the police 'thoughtful.'""",false
2119,"""The emissions generated by watching 30 minutes of Netflix is the same as driving almost 4 miles.”",false
2120,"""In the Wisconsin State Assembly this session, more than 75% of GOP bills received a public hearing. Meanwhile, the GOP allowed less than 2% of Democratic bills to have a hearing.""",true
2121,“Supreme Court FINALLY signs VERDICT to IMPEACH Speaker Pelosi as Hunter’s Laptop IMPLICATES her.”,false
2122,"Antarctica has “an entrance to a different world” — a “mythic land” with green forests, giant animals, and “extraterrestrial technologies.”",false
2123,Sen. Joe Manchin and AARP “support government price-setting schemes” to divert money from Medicare to “unrelated government programs or pad big insurers’ profits.”,false
2124,"Jim Jordan said, “It’s finally happening! Adam Schiff will be impeached.”",false
2125,"You can't pour water on flames from an electric car battery because “water makes lithium burn.""",false
2126,“Know what they always find in Alzheimer’s patients? Excessive aluminum in the brain. Know what makes your body hoard aluminum? Fluoride.”,false
2127,"A cure for cancer, known as a Rife machine, was found in 1934.",false
2128,Baby carrots are soaked in bleach and can cause cancer.,false
2129,"In its July “red alert” for extreme heat, the U.K.'s Met Office warned that high temperatures could cause blood clotting.",false
2130,"""A Jackson, Tennessee, employee passed out this morning from handling a dollar bill with fentanyl on it.""",false
